Site,Part Number,Revenue_GBP,Units,Customer_Count,Internal_Revenue_GBP,External_Revenue_GBP,Internal_Units,External_Units,Internal_Customer_Count,External_Customer_Count,Onhand_Qty,Cost_Allocated_USD,Revenue_USD,Margin_USD
G580,GESB01M7FAE,18396002.27,672.0,2,11894424.85,6501577.42,512.0,160.0,1,1,0.0,18969.91,,
G580,GESB01M91B,982573.7,120.0,1,982573.7,0.0,120.0,0.0,1,0,0.0,30366.94,,
G580,GESB01M91E,49880004.06,3424.0,15,13472625.68,36407378.38,1047.0,2377.0,7,8,0.0,256848.25,,
G580,GESB01MS7FA,4457518.62,96.0,2,2336793.03,2120725.59,64.0,32.0,1,1,0.0,40352.96,,
G580,GESB02M302J,994827.77,100.0,2,994827.77,0.0,100.0,0.0,2,0,0.0,15865.53,,
G580,GESB02M501,29125.02,30.0,1,29125.02,0.0,30.0,0.0,1,0,0.0,123.09,,
G580,GESB02M51P,1299176.9,122.0,2,1299176.9,0.0,122.0,0.0,2,0,0.0,9370.58,,
G580,GESB02M61B,25477652.74,2374.0,14,17080465.84,8397186.9,1798.0,576.0,5,9,0.0,2505257.84,,
G580,GESB02M6FA,2091981.71,72.0,2,1016776.82,1075204.89,48.0,24.0,1,1,0.0,22785.17,,
G580,GESB02M7EA,21094894.94,1829.0,3,21094894.94,0.0,1829.0,0.0,3,0,0.0,64141.02,,
G580,GESB02M7FAE,8613843.87,912.0,2,4268645.43,4345198.44,672.0,240.0,1,1,0.0,18969.91,,
G580,GESB02M91B,4033843.43,312.0,1,4033843.43,0.0,312.0,0.0,1,0,0.0,45044.76,,
G580,GESB02M91E,53330064.69,2592.0,14,21601926.92,31728137.77,1104.0,1488.0,7,7,0.0,350914.28,,
G580,GESB02M9FA,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
G580,GESB02MS7FA,1595553.63,96.0,1,1595553.63,0.0,96.0,0.0,1,0,0.0,0.0,,
G580,GESB03M61B,25155755.63,2243.0,15,14336546.97,10819208.66,1463.0,780.0,6,9,0.0,3029622.77,,
G580,GESB03M6FA,2124577.37,64.0,2,1025551.48,1099025.89,40.0,24.0,1,1,0.0,23074.89,,
G580,GESB03M7EA,17405444.06,1216.0,3,17405444.06,0.0,1216.0,0.0,3,0,0.0,87505.08,,
G580,GESB03M7FAE,7954137.8,540.0,2,5253535.86,2700601.94,396.0,144.0,1,1,0.0,117729.93,,
G580,GESB03M91B,2319579.66,144.0,1,2319579.66,0.0,144.0,0.0,1,0,0.0,34763.94,,
G580,GESB03M91E,31967396.09,1728.0,10,11084841.49,20882554.6,576.0,1152.0,5,5,0.0,190335.69,,
G580,GESB03MS7FA,1196748.56,72.0,1,1196748.56,0.0,72.0,0.0,1,0,0.0,0.0,,
G580,GETC00M91B,514175.95,1.0,1,514175.95,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,GETP00M302,1144712.58,18.0,1,1144712.58,0.0,18.0,0.0,1,0,0.0,9682.55,,
G580,GETP00M302J,734114.92,18.0,1,734114.92,0.0,18.0,0.0,1,0,0.0,0.0,,
G580,GETP00M501,2428100.76,100.0,5,2428100.76,0.0,100.0,0.0,5,0,0.0,314026.21,,
G580,GETP00M51P,6403346.83,100.0,5,5444277.59,959069.24,80.0,20.0,4,1,0.0,17041.99,,
G580,GETP00M61B,106150536.86,1440.0,19,80840864.1,25309672.76,1140.0,300.0,8,11,0.0,2729365.52,,
G580,GETP00M6FA,3814668.99,12.0,1,3814668.99,0.0,12.0,0.0,1,0,0.0,59662.77,,
G580,GETP00M7B,1383184.57,12.0,1,1383184.57,0.0,12.0,0.0,1,0,0.0,0.0,,
G580,GETP00M7EA,68298423.63,596.0,2,68298423.63,0.0,596.0,0.0,2,0,10.0,308418.19,,
G580,GETP00M7FAE,17053708.1,98.0,2,8484128.96,8569579.14,70.0,28.0,1,1,0.0,0.0,,
G580,GETP00M91B,14399359.18,210.0,2,14399359.18,0.0,210.0,0.0,2,0,0.0,109854.86,,
G580,GETP00M91E,96054328.8,994.0,12,61880677.01,34173651.79,658.0,336.0,6,6,0.0,410158.69,,
G580,GETP00MS7FA,10780768.87,70.0,1,10780768.87,0.0,70.0,0.0,1,0,0.0,0.0,,
G580,GETP01M502D,3457965.75,48.0,1,3457965.75,0.0,48.0,0.0,1,0,0.0,49215.87,,
G580,MHIBL04M501F3,75196.48,1.0,1,0.0,75196.48,0.0,1.0,0,1,0.0,0.0,,
G580,MHINZ03M501F3,103995.13,1.0,1,0.0,103995.13,0.0,1.0,0,1,0.0,0.0,,
G580,MHINZ04M501F3,84796.03,1.0,1,0.0,84796.03,0.0,1.0,0,1,0.0,0.0,,
G580,MITHC01TM2,69852.2,1.0,1,69852.2,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC02TM2,86268.16,1.0,1,86268.16,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC03TM2,90120.87,1.0,1,90120.87,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC04TM2,81840.33,1.0,1,81840.33,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC05TM2,65488.59,1.0,1,65488.59,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC06TM2,78331.77,1.0,1,78331.77,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC07TM2,83168.33,1.0,1,83168.33,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC08TM2,62373.49,1.0,1,62373.49,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC09TM2,62373.49,1.0,1,62373.49,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC10TM2,62373.49,1.0,1,62373.49,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC11TM2,62373.49,1.0,1,62373.49,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MITHC12TM2,75899.66,1.0,1,75899.66,0.0,1.0,0.0,1,0,0.0,0.0,,
G580,MWBL01MW7D,1091035.35,103.0,1,0.0,1091035.35,0.0,103.0,0,1,0.0,0.0,,
G580,MWBL02MW7D,7938360.61,712.0,3,1656908.87,6281451.74,282.0,430.0,1,2,0.0,1133952.56,,
G580,MWBL03MW7D,4274774.63,356.0,3,1353872.46,2920902.17,143.0,213.0,1,2,0.0,675544.1,,
G580,MWBL04MW7D,5518471.81,410.0,3,2962743.62,2555728.19,204.0,206.0,1,2,0.0,1206028.08,,
G580,MWCL00MW7D,13711491.45,126.0,3,127096.42,13584395.03,18.0,108.0,1,2,0.0,5684836.86,,
G580,MWCT00MW7D,149893.22,19.0,1,0.0,149893.22,0.0,19.0,0,1,0.0,0.0,,
G580,MWCY00MW7D,610542.53,18.0,1,0.0,610542.53,0.0,18.0,0,1,0.0,0.0,,
G580,MWNZ01MW7D,8779240.2,249.0,2,0.0,8779240.2,0.0,249.0,0,2,0.0,1449961.65,,
G580,MWNZ02MW7D,9394279.92,121.0,3,3510440.13,5883839.79,61.0,60.0,1,2,0.0,2479423.02,,
G580,MWNZ03MW7D,7407482.29,92.0,3,4404111.64,3003370.65,55.0,37.0,1,2,0.0,1142618.37,,
G580,MWNZ04MW7D,5595538.98,65.0,2,4932724.53,662814.45,49.0,16.0,1,1,0.0,80181.12,,
G580,MWRS01MW7D,1449812.15,143.0,2,1449812.15,0.0,142.0,1.0,1,1,0.0,27767.09,,
G580,MWTP00MW7D,3447545.31,78.0,3,628038.48,2819506.83,36.0,42.0,1,2,0.0,1022320.49,,
G580,PSMBH00M7EA,912324.11,70.0,2,912324.11,0.0,70.0,0.0,2,0,0.0,0.0,,
G580,PSMBL01M7EA,248039.37,92.0,1,248039.37,0.0,92.0,0.0,1,0,0.0,0.0,,
G580,PSMCL01M7EA,16124000.9,130.0,2,16124000.9,0.0,130.0,0.0,2,0,0.0,206295.09,,
G580,PSMCR00M7EA,240922.53,66.0,1,240922.53,0.0,66.0,0.0,1,0,0.0,0.0,,
G580,PSMCT00M7EA,617186.81,140.0,2,617186.81,0.0,140.0,0.0,2,0,0.0,0.0,,
G580,PSMFS01M7EA,970360.51,50.0,2,970360.51,0.0,50.0,0.0,2,0,0.0,0.0,,
G580,PSMTP00M7EA,4839208.28,70.0,2,4839208.28,0.0,70.0,0.0,2,0,0.0,0.0,,
G580,SIBL01RT61,291794.13,1.0,1,0.0,291794.13,0.0,1.0,0,1,0.0,18546.0,,
G580,SIBL01RT62,314706.42,1.0,1,0.0,314706.42,0.0,1.0,0,1,0.0,18576.0,,
G580,SIBL01V931,350324.53,134.0,1,350324.53,0.0,134.0,0.0,1,0,0.0,8097.58,,
G580,SIBL01V942,7577983.0,746.0,2,0.0,7577983.0,0.0,746.0,0,2,0.0,0.0,,
G580,SIBL02RT62,257879.47,84.0,1,0.0,257879.47,0.0,84.0,0,1,0.0,45000.0,,
G580,SIBL02V931,1962940.32,135.0,1,1962940.32,0.0,135.0,0.0,1,0,0.0,65967.92,,
G580,SIBL02V942,4955682.96,631.0,2,0.0,4955682.96,0.0,631.0,0,2,0.0,0.0,,
G580,SIBL03V931,264836.7,111.0,1,264836.7,0.0,111.0,0.0,1,0,0.0,5839.0,,
G580,SIBL03V942,3461426.33,259.0,2,0.0,3461426.33,0.0,259.0,0,2,0.0,0.0,,
G580,SIBL04V931,322448.42,111.0,1,322448.42,0.0,111.0,0.0,1,0,0.0,8870.34,,
G580,SIIP00A35,621484.5,1.0,1,0.0,621484.5,0.0,1.0,0,1,0.0,8572.4,,
G580,SINZ01V931,2772701.34,183.0,1,2772701.34,0.0,183.0,0.0,1,0,0.0,35390.31,,
G580,SINZ01V942,5324685.74,290.0,2,0.0,5324685.74,0.0,290.0,0,2,0.0,0.0,,
G580,SINZ02V931,2469506.56,169.0,1,2469506.56,0.0,169.0,0.0,1,0,0.0,42170.85,,
G580,SINZ02V942,3841649.31,267.0,2,0.0,3841649.31,0.0,267.0,0,2,0.0,0.0,,
G580,SINZ03V931,1925058.31,24.0,1,1925058.31,0.0,24.0,0.0,1,0,0.0,34585.91,,
G580,SINZ03V942,239619.63,9.0,2,0.0,239619.63,0.0,9.0,0,2,0.0,0.0,,
G580,SINZ04V931,1491943.18,16.0,1,1491943.18,0.0,16.0,0.0,1,0,0.0,51381.06,,
G580,SINZ04V942,2100963.53,84.0,3,0.0,2100963.53,0.0,84.0,0,3,0.0,0.0,,
G580,SOLNZ01CENT50,894233.39,1.0,1,894233.39,0.0,1.0,0.0,1,0,0.0,878.58,,
G580,SOLNZ01MAR100,805928.49,135.0,1,805928.49,0.0,135.0,0.0,1,0,0.0,2.0,,
G580,WSTBL01251B11,667781.4,52.0,1,667781.4,0.0,52.0,0.0,1,0,0.0,0.0,,
G580,WSTBL01W251B8,9135108.67,480.0,3,9135108.67,0.0,480.0,0.0,3,0,0.0,44330.26,,
G580,WSTBL01W501AA,4327261.6,380.0,1,4327261.6,0.0,380.0,0.0,1,0,0.0,0.0,,
G580,WSTBL01W501B6,1535177.23,190.0,1,1535177.23,0.0,190.0,0.0,1,0,0.0,0.0,,
G580,WSTBL01W5D24,12451051.24,1140.0,1,12451051.24,0.0,1140.0,0.0,1,0,0.0,74124.36,,
G580,WSTBL02251B11,2434236.01,102.0,2,2434236.01,0.0,102.0,0.0,2,0,0.0,71639.88,,
G580,WSTBL02W251B8,4850223.41,420.0,3,4671465.07,178758.34,350.0,70.0,2,1,0.0,42355.25,,
G580,WSTBL02W501AA,3531424.38,182.0,1,3531424.38,0.0,182.0,0.0,1,0,0.0,0.0,,
G580,WSTBL02W501B6,3939546.73,364.0,1,3939546.73,0.0,364.0,0.0,1,0,0.0,0.0,,
G580,WSTBL02W5D24,11095202.18,1001.0,1,11095202.18,0.0,1001.0,0.0,1,0,0.0,47033.7,,
G580,WSTBL03251B11,2138315.64,86.0,2,2138315.64,0.0,86.0,0.0,2,0,0.0,59986.81,,
G580,WSTBL03W251B8,3660700.97,325.0,2,3019909.28,640791.69,260.0,65.0,1,1,0.0,14368.86,,
G580,WSTBL03W501AA,2620268.7,275.0,1,2620268.7,0.0,275.0,0.0,1,0,0.0,0.0,,
G580,WSTBL03W501B6,1086317.98,110.0,1,1086317.98,0.0,110.0,0.0,1,0,0.0,0.0,,
G580,WSTBL03W5D24,4967482.69,495.0,1,4967482.69,0.0,495.0,0.0,1,0,0.0,637180.77,,
G580,WSTBL04W501AA,2886924.3,255.0,1,2886924.3,0.0,255.0,0.0,1,0,0.0,0.0,,
G580,WSTBL04W501B6,1030219.52,102.0,1,1030219.52,0.0,102.0,0.0,1,0,0.0,0.0,,
G580,WSTBL04W5D24,5242765.07,357.0,1,5242765.07,0.0,357.0,0.0,1,0,0.0,51157.92,,
G580,WSTCB00251B11,3325093.33,9.0,1,3325093.33,0.0,9.0,0.0,1,0,0.0,74499.71,,
G580,WSTCB00W251B8,14887284.59,113.0,2,13172790.42,1714494.17,105.0,8.0,1,1,0.0,72625.8,,
G580,WSTCB00W501AA,6824137.89,82.0,2,6824137.89,0.0,82.0,0.0,2,0,0.0,0.0,,
G580,WSTCB00W501B6,8821251.77,64.0,1,8821251.77,0.0,64.0,0.0,1,0,0.0,0.0,,
G580,WSTCB00W5D24,43891975.73,464.0,1,43891975.73,0.0,464.0,0.0,1,0,0.0,4585575.3,,
G580,WSTCM00W501AA,2282034.64,68.0,2,2282034.64,0.0,68.0,0.0,2,0,0.0,0.0,,
G580,WSTCM00W501B6,2556016.24,64.0,1,2556016.24,0.0,64.0,0.0,1,0,0.0,0.0,,
G580,WSTCM00W5D24,15637366.26,432.0,1,15637366.26,0.0,432.0,0.0,1,0,0.0,1175928.06,,
G580,WSTFN00251B11,8282.1,8.0,1,8282.1,0.0,8.0,0.0,1,0,0.0,185.56,,
G580,WSTNZ01251B11,4675783.89,57.0,1,4675783.89,0.0,57.0,0.0,1,0,0.0,60323.4,,
G580,WSTNZ01W251B8,18008935.13,360.0,3,15289769.88,2719165.25,320.0,40.0,2,1,0.0,195025.37,,
G580,WSTNZ01W501AA,1906700.21,32.0,1,1906700.21,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ01W501B6,6219384.03,192.0,1,6219384.03,0.0,192.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ01W5D24,30123343.57,848.0,1,30123343.57,0.0,848.0,0.0,1,0,0.0,154542.83,,
G580,WSTNZ02251B11,135823.54,14.0,1,135823.54,0.0,14.0,0.0,1,0,0.0,3043.17,,
G580,WSTNZ02W251B8,15190632.03,264.0,3,12975791.42,2214840.61,240.0,24.0,2,1,0.0,188770.96,,
G580,WSTNZ02W501AA,2097453.96,32.0,1,2097453.96,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ02W501B6,1959821.3,32.0,1,1959821.3,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ02W5D24,27102204.42,289.0,2,27102204.42,0.0,289.0,0.0,2,0,0.0,124370.5,,
G580,WSTNZ03251B11,1792576.99,10.0,1,1792576.99,0.0,10.0,0.0,1,0,0.0,40163.22,,
G580,WSTNZ03W251B8,2599912.05,24.0,1,2599912.05,0.0,24.0,0.0,1,0,0.0,19789.37,,
G580,WSTNZ03W501AA,2037156.76,32.0,1,2037156.76,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ03W5D24,13957199.22,144.0,1,13957199.22,0.0,144.0,0.0,1,0,0.0,111162.12,,
G580,WSTNZ04W501AA,2270165.39,32.0,1,2270165.39,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTNZ04W5D24,14023046.34,176.0,1,14023046.34,0.0,176.0,0.0,1,0,0.0,74333.97,,
G580,WSTRS01251B11,1733332.04,56.0,2,1733332.04,0.0,56.0,0.0,2,0,0.0,45857.63,,
G580,WSTRS01W501AA,676296.58,32.0,1,676296.58,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTRS01W5D24,1108399.19,144.0,1,1108399.19,0.0,144.0,0.0,1,0,0.0,0.0,,
G580,WSTRS02251B11,2743414.09,84.0,2,2743414.09,0.0,84.0,0.0,2,0,0.0,73729.64,,
G580,WSTRS02W501AA,700856.72,32.0,1,700856.72,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTRS02W5D24,1108399.19,144.0,1,1108399.19,0.0,144.0,0.0,1,0,0.0,0.0,,
G580,WSTRS03251B11,956529.31,30.0,1,956529.31,0.0,30.0,0.0,1,0,0.0,28522.3,,
G580,WSTRS03W501AA,452040.53,32.0,1,452040.53,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTRS03W5D24,630835.33,52.0,1,630835.33,0.0,52.0,0.0,1,0,0.0,6820.57,,
G580,WSTRS04W5D24,484061.25,32.0,1,484061.25,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTTP00251B11,2456798.81,8.0,1,2456798.81,0.0,8.0,0.0,1,0,0.0,55045.31,,
G580,WSTTP00W251B8,12285625.84,88.0,2,10917016.54,1368609.3,80.0,8.0,1,1,0.0,63044.21,,
G580,WSTTP00W501AA,2821073.94,32.0,1,2821073.94,0.0,32.0,0.0,1,0,0.0,0.0,,
G580,WSTTP00W501B6,8997544.33,96.0,1,8997544.33,0.0,96.0,0.0,1,0,0.0,0.0,,
G580,WSTTP00W5D24,88134385.9,512.0,1,88134385.9,0.0,512.0,0.0,1,0,0.0,7658351.73,,
G580,WSTTP01251B11,331628.76,16.0,1,331628.76,0.0,16.0,0.0,1,0,0.0,7430.24,,
G580,WSTTP02251B11,202415.27,16.0,1,202415.27,0.0,16.0,0.0,1,0,0.0,4535.17,,
R401,020417/000,13.22,2.0,1,0.0,13.22,0.0,2.0,0,1,0.0,0.0,,
R401,045168/000,434.04,32.0,2,0.0,434.04,0.0,32.0,0,2,4.0,131.47,,
R401,072208/030,0.0,12.0,1,0.0,0.0,0.0,12.0,0,1,0.0,0.0,,
R401,072213/065,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,072213/105,185.6,4.0,1,0.0,185.6,0.0,4.0,0,1,0.0,176.21,,
R401,072213/205,184.18,2.0,1,0.0,184.18,0.0,2.0,0,1,0.0,184.18,,
R401,072214/110,54.7,2.0,1,0.0,54.7,0.0,2.0,0,1,22.0,0.0,,
R401,072258/165,1567.15,5.0,1,0.0,1567.15,0.0,5.0,0,1,0.0,0.0,,
R401,072279/020,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,072279/055,0.0,4.0,1,0.0,0.0,0.0,4.0,0,1,0.0,0.0,,
R401,072280/050,0.0,4.0,1,0.0,0.0,0.0,4.0,0,1,0.0,0.0,,
R401,1024134-1,88.08,2.0,1,0.0,88.08,0.0,2.0,0,1,0.0,0.0,,
R401,10672BAT8,2618.0,1.0,1,0.0,2618.0,0.0,1.0,0,1,0.0,0.0,,
R401,10750,1.96,1.0,1,0.0,1.96,0.0,1.0,0,1,1.0,0.0,,
R401,11064,550.62,342.0,1,0.0,550.62,0.0,342.0,0,1,111.0,0.0,,
R401,113210050,221.68,12.0,2,0.0,221.68,0.0,12.0,0,2,0.0,0.0,,
R401,113710045,1542.24,126.0,1,0.0,1542.24,0.0,126.0,0,1,35.0,1542.24,,
R401,11416,52.92,36.0,1,0.0,52.92,0.0,36.0,0,1,20.0,0.0,,
R401,114A3644P002,302.82,6.0,1,0.0,302.82,0.0,6.0,0,1,2.0,0.0,,
R401,114A3787P027,668.0,2.0,1,0.0,668.0,0.0,2.0,0,1,0.0,353.93,,
R401,114A7705P013,23.9,2.0,1,0.0,23.9,0.0,2.0,0,1,0.0,0.0,,
R401,114A8218P026,14104.88,2.0,1,0.0,14104.88,0.0,2.0,0,1,0.0,0.0,,
R401,114A9632P022,222.0,1.0,1,0.0,222.0,0.0,1.0,0,1,0.0,216.45,,
R401,114A9632P023,332.55,2.0,1,0.0,332.55,0.0,2.0,0,1,0.0,164.78,,
R401,114A9632P027,344.65,1.0,1,0.0,344.65,0.0,1.0,0,1,0.0,0.0,,
R401,115408030,1413.36,72.0,1,0.0,1413.36,0.0,72.0,0,1,0.0,0.0,,
R401,115410110,3.54,2.0,1,0.0,3.54,0.0,2.0,0,1,0.0,0.0,,
R401,115412110,30.72,12.0,1,0.0,30.72,0.0,12.0,0,1,0.0,0.0,,
R401,115416050,282.6,92.0,3,0.0,282.6,0.0,92.0,0,3,36.0,47.84,,
R401,115420055,262.72,32.0,1,0.0,262.72,0.0,32.0,0,1,0.0,0.0,,
R401,115610070,92.16,2.0,1,0.0,92.16,0.0,2.0,0,1,0.0,0.0,,
R401,115612045,1685.98,289.0,5,0.0,1685.98,0.0,289.0,0,5,0.0,1568.36,,
R401,115612065,106.74,14.0,1,0.0,106.74,0.0,14.0,0,1,0.0,106.8,,
R401,115612070,307.09,54.0,3,0.0,307.09,0.0,54.0,0,3,0.0,193.74,,
R401,115612090,0.0,24.0,1,0.0,0.0,0.0,24.0,0,1,0.0,0.0,,
R401,115616180,61.79,6.0,1,0.0,61.79,0.0,6.0,0,1,0.0,69.06,,
R401,117310025,2.94,2.0,1,0.0,2.94,0.0,2.0,0,1,0.0,0.0,,
R401,117320055,94.08,32.0,1,0.0,94.08,0.0,32.0,0,1,0.0,0.0,,
R401,117705025,46.4,32.0,1,0.0,46.4,0.0,32.0,0,1,35.0,0.0,,
R401,117712035,21.96,20.0,1,0.0,21.96,0.0,20.0,0,1,0.0,0.0,,
R401,118605020,10905.6,804.0,3,0.0,10905.6,36.0,768.0,2,1,0.0,11496.22,,
R401,118606020,392.06,34.0,3,0.0,392.06,0.0,34.0,0,3,0.0,218.04,,
R401,119406016,31.2,16.0,1,0.0,31.2,0.0,16.0,0,1,0.0,31.2,,
R401,119406020,31.2,16.0,1,0.0,31.2,0.0,16.0,0,1,0.0,31.2,,
R401,119408025,0.0,14.0,1,0.0,0.0,0.0,14.0,0,1,0.0,0.0,,
R401,119410035,283.52,144.0,1,0.0,283.52,0.0,144.0,0,1,56.0,0.0,,
R401,119412040,34.54,20.0,1,0.0,34.54,0.0,20.0,0,1,24.0,38.6,,
R401,119416040,13.88,4.0,1,0.0,13.88,0.0,4.0,0,1,0.0,0.0,,
R401,119416050,74.88,8.0,1,0.0,74.88,0.0,8.0,0,1,0.0,0.0,,
R401,119512045,111.84,48.0,1,0.0,111.84,0.0,48.0,0,1,415.0,0.0,,
R401,119608030,77.24,8.0,3,0.0,77.24,0.0,8.0,0,3,303.0,44.84,,
R401,119610025,253.12,32.0,1,0.0,253.12,0.0,32.0,0,1,0.0,0.0,,
R401,119612035,2699.27,370.0,2,0.0,2699.27,0.0,370.0,0,2,210.0,80.7,,
R401,119612045,169.83,20.0,1,0.0,169.83,0.0,20.0,0,1,0.0,189.8,,
R401,119616045,83.23,8.0,1,0.0,83.23,0.0,8.0,0,1,0.0,0.0,,
R401,120411-400,1208.0,8.0,1,0.0,1208.0,0.0,8.0,0,1,0.0,0.0,,
R401,12520,43.32,2.0,1,0.0,43.32,0.0,2.0,0,1,42.0,0.0,,
R401,12600,18.0,12.0,1,0.0,18.0,0.0,12.0,0,1,97.0,0.0,,
R401,12602,2.86,2.0,1,0.0,2.86,0.0,2.0,0,1,0.0,0.0,,
R401,12610,6.22,1.0,1,0.0,6.22,0.0,1.0,0,1,0.0,0.0,,
R401,12651,0.87,6.0,1,0.0,0.87,0.0,6.0,0,1,0.0,0.0,,
R401,12653,283.17,138.0,7,9.06,274.11,6.0,132.0,1,6,0.0,47.35,,
R401,12655,4.58,4.0,1,0.0,4.58,0.0,4.0,0,1,0.0,0.0,,
R401,130805-201,4367.0,10.0,1,0.0,4367.0,0.0,10.0,0,1,0.0,0.0,,
R401,13101,38.22,26.0,1,0.0,38.22,0.0,26.0,0,1,0.0,0.0,,
R401,13103,14.16,26.0,2,0.0,14.16,0.0,26.0,0,2,1.0,0.0,,
R401,13105,18.48,20.0,2,0.0,18.48,0.0,20.0,0,2,18.0,0.0,,
R401,131105016,0.0,20.0,1,0.0,0.0,0.0,20.0,0,1,0.0,0.0,,
R401,13184,90.24,96.0,1,0.0,90.24,0.0,96.0,0,1,641.0,0.0,,
R401,13235,3.32,2.0,1,0.0,3.32,0.0,2.0,0,1,0.0,0.0,,
R401,13245,146.28,6.0,1,0.0,146.28,0.0,6.0,0,1,2.0,0.0,,
R401,136845-1,73.68,12.0,1,0.0,73.68,0.0,12.0,0,1,0.0,0.0,,
R401,138C8604G002,8636.0,2.0,1,0.0,8636.0,0.0,2.0,0,1,0.0,0.0,,
R401,14025,2.76,2.0,1,0.0,2.76,0.0,2.0,0,1,98.0,0.0,,
R401,142D4910G001,4863.26,2.0,1,0.0,4863.26,0.0,2.0,0,1,0.0,0.0,,
R401,145C4432G004,4550.59,1.0,1,0.0,4550.59,0.0,1.0,0,1,0.0,0.0,,
R401,151106040,2.94,2.0,1,0.0,2.94,0.0,2.0,0,1,0.0,0.0,,
R401,151108050,5.88,4.0,1,0.0,5.88,0.0,4.0,0,1,0.0,0.0,,
R401,151110100,20.58,14.0,1,0.0,20.58,0.0,14.0,0,1,0.0,0.0,,
R401,151206045,34.54,20.0,1,0.0,34.54,0.0,20.0,0,1,858.0,38.6,,
R401,151210035,10.57,6.0,1,10.57,0.0,6.0,0.0,1,0,0.0,0.0,,
R401,151210055,5.24,8.0,1,0.0,5.24,0.0,8.0,0,1,0.0,0.0,,
R401,151210060,41.45,24.0,1,0.0,41.45,0.0,24.0,0,1,23.0,46.32,,
R401,151508050,8.64,6.0,1,8.64,0.0,6.0,0.0,1,0,4.0,0.0,,
R401,151510045,64.4,104.0,1,0.0,64.4,0.0,104.0,0,1,0.0,0.0,,
R401,152206016,7.84,4.0,1,0.0,7.84,0.0,4.0,0,1,9.0,4.6,,
R401,154D7145G001,4379.04,1.0,1,0.0,4379.04,0.0,1.0,0,1,0.0,0.0,,
R401,156A1227P001,2004.38,4.0,1,0.0,2004.38,0.0,4.0,0,1,0.0,479.25,,
R401,156A1591P005,134.72,4.0,1,0.0,134.72,0.0,4.0,0,1,1.0,0.0,,
R401,156A1591P007,97.4,2.0,1,0.0,97.4,0.0,2.0,0,1,0.0,0.0,,
R401,156A1591P019,212.48,4.0,1,0.0,212.48,0.0,4.0,0,1,0.0,0.0,,
R401,157108012,3.62,2.0,1,0.0,3.62,0.0,2.0,0,1,12.0,3.62,,
R401,157108020,8.58,2.0,1,0.0,8.58,0.0,2.0,0,1,0.0,8.58,,
R401,158A2731P004,559.96,44.0,1,0.0,559.96,0.0,44.0,0,1,0.0,0.0,,
R401,158A4647P001,203.24,8.0,1,0.0,203.24,0.0,8.0,0,1,0.0,0.0,,
R401,158A4647P002,157.04,2.0,1,0.0,157.04,0.0,2.0,0,1,0.0,0.0,,
R401,158A4683P003,602.28,28.0,1,0.0,602.28,0.0,28.0,0,1,0.0,0.0,,
R401,158A5457P002,194.24,32.0,1,0.0,194.24,0.0,32.0,0,1,0.0,0.0,,
R401,158A5457P042,32.46,2.0,1,0.0,32.46,0.0,2.0,0,1,0.0,0.0,,
R401,158A5457P043,312.44,29.0,1,0.0,312.44,0.0,29.0,0,1,0.0,0.0,,
R401,158A5457P045,72.24,6.0,1,0.0,72.24,0.0,6.0,0,1,0.0,0.0,,
R401,158A5457P060,86.0,10.0,1,0.0,86.0,0.0,10.0,0,1,1.0,0.0,,
R401,158A5457P061,51.68,4.0,1,0.0,51.68,0.0,4.0,0,1,0.0,0.0,,
R401,158A5457P063,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R401,158A5457P066,0.0,3.0,1,0.0,0.0,0.0,3.0,0,1,0.0,0.0,,
R401,158A5457P080,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R401,158A6618P001,134.74,4.0,1,0.0,134.74,0.0,4.0,0,1,0.0,0.0,,
